relevant	avg_tag_in_li	depth	number_bold	number_br	number_div	number_img	number_links	number_p	number_relevants	number_row	relevants_ratio
0	15.5	6	0	0	29	6	22	0	40	6	0.5
0	14.17	6	0	0	28	6	22	0	28	6	0.41
0	14.33	6	0	0	28	6	20	0	36	6	0.51
0	13.0	7	0	0	10	2	4	0	14	2	0.67
0	13.5	7	6	0	6	0	1	5	7	2	0.18
0	18.0	7	0	0	39	7	18	0	52	7	0.36
0	0.0	1	0	0	0	0	0	0	26	5	0.59
0	22.25	10	0	0	28	4	20	0	27	4	0.43
0	16.0	6	0	0	18	2	2	0	13	2	0.42
0	17.2	6	0	0	27	5	21	0	24	5	0.36
0	18.4	5	0	0	15	0	7	13	118	5	0.43
0	20.0	9	0	0	13	2	10	0	20	2	0.43
0	20.33	9	0	0	21	3	15	0	25	3	0.47
0	18.62	14	0	0	28	9	9	15	106	8	0.44
0	13.5	7	12	0	12	0	2	10	7	4	0.09
0	7.0	4	3	0	2	0	0	2	8	1	0.15
0	26.0	5	2	17	4	1	0	2	12	1	0.12
0	13.5	5	0	0	12	0	5	8	77	4	0.37
0	14.5	6	0	0	30	6	24	0	26	6	0.38
0	4.18	6	3	0	157	57	100	0	96	260	0.51
0	16.17	6	0	0	29	6	22	0	31	6	0.5
0	0.0	1	0	0	0	0	0	0	19	3	0.61
0	4.33	4	1	0	3	0	3	3	4	3	0.17
0	1.0	2	0	0	0	0	7	0	4	7	0.33
0	19.0	7	0	0	22	8	10	0	31	4	0.37
0	17.67	6	0	0	32	6	24	0	37	6	0.46
0	15.67	7	0	6	12	3	9	0	7	3	0.26
0	17.0	7	0	0	55	10	25	0	40	10	0.31
0	14.83	6	0	0	28	6	20	0	27	6	0.47
0	13.83	6	0	0	27	6	20	0	29	6	0.4
0	2.0	2	5	5	0	0	0	0	90	5	0.46
0	13.5	7	12	0	12	0	2	10	6	4	0.08
0	0.0	1	0	0	0	0	0	0	17	2	0.65
0	22.92	6	0	0	120	12	12	44	24	12	0.47
0	12.17	5	0	0	84	12	36	0	51	12	0.52
0	0.0	1	0	0	0	0	0	0	22	7	0.51
0	0.0	1	0	0	0	0	0	0	1	1	0.25
0	18.6	7	0	0	58	10	28	0	61	10	0.38
0	5.33	4	12	6	6	0	8	0	15	6	0.21
0	18.8	7	0	0	58	10	28	0	67	10	0.39
0	0.0	1	0	0	0	0	0	0	38	8	0.49
0	21.0	7	0	0	42	14	21	0	53	7	0.39
0	18.86	7	0	0	41	7	20	0	38	7	0.3
0	13.33	6	0	0	28	6	20	0	30	6	0.47
0	17.0	6	0	0	25	5	20	0	35	5	0.45
0	8.43	5	0	0	36	7	7	0	26	7	0.44
0	9.86	9	0	0	101	0	57	0	91	76	0.72
0	16.0	6	0	0	30	6	24	0	19	6	0.36
0	15.5	6	0	0	28	6	24	0	42	6	0.46
0	31.67	10	0	0	38	3	6	0	18	3	0.49
0	19.75	9	0	0	27	4	20	0	26	4	0.43
0	0.0	1	0	0	0	0	0	0	40	9	0.49
0	1.0	2	0	0	0	0	4	0	6	4	0.75
0	16.0	7	0	6	12	3	9	0	9	3	0.38
0	18.67	7	0	0	17	3	8	0	29	3	0.34
0	11.0	5	2	2	4	1	0	2	5	1	0.18
0	16.0	6	0	0	27	3	3	0	17	3	0.41
0	0.0	1	0	0	0	0	0	0	20	5	0.57
0	20.0	7	0	0	18	3	9	0	29	3	0.34
0	1.0	2	0	0	0	0	6	0	0	6	0.0
0	13.0	5	0	0	15	0	5	10	67	5	0.36
0	12.42	5	0	0	84	12	36	0	59	12	0.51
0	14.0	6	0	0	5	1	4	0	11	1	0.5
0	3.0	2	0	0	0	0	2	0	2	1	0.4
0	19.71	7	0	0	42	7	21	0	48	7	0.37
0	30.0	8	0	0	304	19	38	0	68	19	0.5
0	19.4	5	0	0	17	0	5	15	105	5	0.39
0	21.5	7	0	0	24	8	12	0	27	4	0.33
0	24.5	13	1	0	12	0	2	0	36	2	0.56
0	9.71	5	0	0	39	7	7	0	40	7	0.53
0	16.4	7	0	0	54	10	24	0	56	10	0.36
0	19.4	7	0	0	60	10	30	0	54	10	0.36
0	0.0	1	0	0	0	0	0	0	64	30	0.53
0	1.0	2	0	0	0	0	0	0	18	3	0.56
0	19.92	11	0	0	86	8	16	0	41	13	0.56
0	21.29	7	0	0	42	7	24	0	49	7	0.35
0	16.33	7	0	0	30	6	23	0	37	6	0.55
0	19.6	7	0	0	59	10	29	0	57	10	0.37
0	14.0	6	0	0	27	6	24	0	25	6	0.43
0	15.67	7	0	0	29	6	25	0	26	6	0.44
0	18.17	14	0	0	44	21	13	15	113	12	0.43
0	40.6	11	0	0	67	10	10	0	30	5	0.49
0	2.0	3	0	0	0	0	4	0	5	4	0.56
0	1.0	2	9	0	0	0	0	0	110	9	0.43
0	15.5	6	0	0	29	6	24	0	21	6	0.4
0	16.6	5	0	0	15	0	5	13	71	5	0.46
0	17.17	7	0	0	31	6	25	0	30	6	0.46
0	18.86	7	0	0	41	7	20	0	41	7	0.33
0	5.0	4	0	0	4	0	4	0	7	4	1.0
0	15.33	6	0	0	30	6	24	0	34	6	0.49
0	27.8	11	0	0	97	8	16	0	39	10	0.51
0	8.0	7	0	0	30	5	5	0	5	5	0.83
0	14.5	6	0	0	25	6	24	0	32	6	0.44
0	14.67	6	0	0	28	6	22	0	36	6	0.44
0	32.35	11	0	0	649	48	205	6	301	48	0.41
0	19.75	7	0	0	78	8	32	0	40	8	0.49
0	20.0	7	0	0	70	7	28	0	34	7	0.47
0	13.0	5	0	0	15	0	5	10	70	5	0.4
0	3.0	3	0	0	9	0	9	0	11	9	0.69
0	12.0	7	0	0	15	3	3	3	20	3	0.32
0	19.6	7	0	0	30	5	15	0	27	5	0.3
0	13.5	6	0	0	27	6	18	0	27	6	0.4
0	17.0	6	0	0	30	6	24	0	39	6	0.49
0	18.0	5	2	9	4	1	0	2	7	1	0.13
0	32.0	11	0	0	625	48	175	9	326	48	0.41
0	14.5	6	0	0	30	6	24	0	38	6	0.51
0	21.33	14	0	0	28	3	6	15	86	6	0.43
0	17.2	7	0	0	55	10	25	0	49	10	0.33
0	19.4	5	0	0	17	0	5	15	72	5	0.4
0	20.5	11	2	0	12	0	3	0	25	2	0.52
0	0.8	2	0	0	0	0	4	0	8	5	0.67
0	0.0	2	0	0	0	0	0	0	7	1	0.64
0	5.8	5	0	0	10	0	0	0	16	5	0.47
0	0.0	1	0	0	0	0	0	0	32	7	0.54
0	2.0	3	0	0	0	0	3	0	4	3	0.5
0	15.0	5	0	0	15	0	7	11	105	5	0.36
0	5.0	4	0	0	3	0	3	0	3	3	0.5
0	16.0	6	0	0	29	6	24	0	16	6	0.35
0	3.5	3	0	0	1	0	2	0	3	2	0.27
0	13.0	5	0	0	15	0	5	10	45	5	0.35
0	25.0	13	1	0	12	0	3	0	30	2	0.56
0	9.46	9	0	0	87	0	41	0	70	61	0.71
0	19.14	7	0	0	42	7	21	0	45	7	0.34
0	16.33	6	0	0	30	6	24	0	38	6	0.43
0	4.67	7	0	10	4	3	1	1	34	6	0.51
0	2.0	3	0	0	0	0	0	0	40	5	0.54
0	6.0	3	0	0	0	0	4	0	6	1	0.67
0	1.0	2	0	0	0	0	10	0	0	11	0.0
0	1.0	2	0	0	0	0	1	0	8	2	0.67
0	30.0	8	0	0	240	15	30	0	57	15	0.47
0	3.0	3	0	0	0	0	2	0	4	2	0.57
0	18.0	7	0	0	56	10	26	0	58	10	0.37
0	10.0	5	2	1	4	1	0	2	2	1	0.06
0	10.66	13	0	0	3	0	241	0	124	241	0.62
0	11.8	10	0	0	20	5	4	0	0	5	0.0
0	17.0	6	0	0	10	2	8	0	11	2	0.33
0	28.29	10	0	0	71	7	14	0	31	7	0.47
0	20.0	11	1	0	12	0	2	0	20	2	0.49
0	1.0	2	0	0	0	0	0	0	9	3	0.53
0	3.04	4	0	0	0	0	24	0	29	25	0.6
0	15.0	6	0	0	29	6	24	0	51	6	0.55
0	13.17	6	0	0	29	6	22	0	27	6	0.52
0	18.6	6	0	0	31	5	22	0	20	5	0.34
0	20.0	9	0	0	21	3	15	0	16	3	0.35
0	19.4	5	0	0	17	0	5	15	86	5	0.4
0	18.86	7	0	0	39	7	20	0	44	7	0.37
0	0.0	1	0	0	0	0	0	0	40	5	0.62
0	12.0	7	0	0	15	3	3	3	22	3	0.43
0	20.0	7	0	0	30	5	15	0	43	5	0.39
0	19.0	7	0	0	59	10	29	0	67	10	0.37
0	20.0	7	0	0	30	5	15	0	46	5	0.38
0	2.0	2	5	5	0	0	0	0	102	5	0.4
0	0.0	1	0	0	0	0	0	0	10	2	0.59
0	3.5	3	0	0	1	0	2	0	1	2	0.1
0	31.83	11	0	0	67	6	12	0	29	6	0.47
0	17.71	7	0	0	40	7	19	0	45	7	0.34
0	1.0	2	0	0	0	0	0	0	24	6	0.55
0	1.0	2	0	0	0	0	0	0	4	4	0.5
0	18.5	10	0	0	13	2	9	0	20	2	0.47
0	2.0	2	12	12	0	0	0	0	109	12	0.49
0	17.6	7	0	0	56	10	26	0	53	10	0.34
0	26.83	11	0	0	559	48	134	3	275	48	0.43
0	19.8	7	0	0	49	5	20	0	24	5	0.42
0	3.2	4	0	0	0	5	0	0	0	5	0.0
0	1.0	2	0	0	0	0	18	0	28	19	0.88
0	0.0	1	0	0	0	0	0	0	37	5	0.46
0	0.0	1	0	0	0	0	0	0	33	6	0.54
0	14.0	6	0	0	8	2	8	0	13	2	0.41
0	15.4	5	0	0	15	0	5	12	83	5	0.41
0	16.0	6	0	0	18	2	2	0	23	2	0.57
0	19.86	7	0	0	69	7	28	0	35	7	0.46
0	2.6	5	0	0	3	3	2	0	0	5	0.0
0	2.0	3	0	0	0	0	8	8	11	8	0.85
0	14.0	6	0	0	28	6	24	0	28	6	0.45
0	16.57	7	0	0	39	7	18	0	38	7	0.32
0	18.0	7	0	0	40	7	19	0	32	7	0.3
0	19.67	6	0	0	12	3	3	6	28	3	0.52
0	17.0	6	0	0	15	3	12	0	23	3	0.56
0	20.5	11	2	0	12	0	3	0	23	2	0.57
0	9.0	5	2	0	4	1	0	2	8	1	0.14
0	17.0	7	38	0	76	19	76	38	53	19	0.44
0	19.4	5	0	0	17	0	5	15	61	5	0.49
0	19.0	11	0	0	17	0	4	0	33	3	0.56
0	13.71	7	0	0	36	7	15	0	15	7	0.27
0	8.86	5	0	0	37	7	7	0	43	7	0.52
0	16.53	8	53	22	66	4	10	48	33	19	0.12
0	17.7	7	0	0	56	10	27	0	54	10	0.34
0	0.0	1	0	0	0	0	0	0	17	5	0.39
0	2.0	3	0	0	0	0	4	4	5	4	0.62
0	19.0	7	0	0	59	10	29	0	54	10	0.38
0	1.0	2	2	0	0	0	0	0	1	2	0.12
0	15.2	6	0	0	23	5	20	0	32	5	0.44
0	15.5	6	0	0	27	6	24	0	23	6	0.45
0	28.44	11	0	0	83	8	16	0	33	9	0.51
0	4.83	6	9	1	1	0	9	2	51	6	0.36
0	0.0	1	0	0	0	0	0	0	3	3	0.6
0	21.71	7	0	0	42	14	21	0	39	7	0.33
0	15.5	6	0	0	30	6	24	0	22	6	0.42
0	20.75	9	0	0	28	4	20	0	34	4	0.49
0	22.75	10	0	0	28	4	20	0	25	4	0.42
0	13.17	6	0	0	25	6	22	0	39	6	0.46
0	7.0	4	3	0	2	0	0	2	15	1	0.36
0	10.0	6	0	0	24	6	12	0	11	6	0.69
0	14.0	6	0	0	30	6	24	0	30	6	0.45
0	0.0	1	0	0	0	0	0	0	15	11	0.27
0	15.2	5	0	0	15	0	5	11	95	5	0.44
0	5.9	7	0	0	0	8	0	0	2	10	0.67
0	19.0	9	0	0	20	3	15	0	17	3	0.41
0	32.98	11	0	0	665	48	216	3	320	48	0.42
0	24.22	10	0	0	82	8	16	0	30	9	0.45
0	18.6	7	0	0	58	10	28	0	59	10	0.38
0	19.0	10	0	0	70	7	14	0	19	7	0.37
0	31.38	11	0	0	97	8	16	0	36	8	0.48
0	19.33	7	0	0	54	9	27	0	44	9	0.34
0	21.58	6	0	0	120	12	12	39	43	12	0.61
0	16.5	6	0	0	29	6	24	0	37	6	0.49
0	18.0	7	0	0	30	6	24	0	39	6	0.57
0	12.0	7	0	0	50	10	10	10	40	10	0.47
0	6.71	5	0	0	114	0	114	0	86	114	0.65
0	21.0	7	0	0	42	14	21	0	41	7	0.36
0	14.5	6	0	0	28	6	24	0	35	6	0.43
0	0.0	1	0	0	0	0	0	0	34	10	0.37
0	15.0	5	0	0	15	0	7	11	121	5	0.37
0	30.0	8	0	0	256	16	32	0	63	16	0.56
0	14.0	9	0	0	12	2	8	0	16	2	0.53
0	11.33	7	0	4	12	3	7	0	8	3	0.35
0	13.25	7	0	0	20	4	8	0	21	4	0.64
0	14.69	8	43	14	52	2	8	40	28	16	0.1
0	1.0	2	0	0	0	0	7	0	16	7	0.94
0	12.5	11	0	0	8	0	1	0	10	2	0.4
0	14.6	6	0	0	22	5	20	0	37	5	0.49
0	21.0	7	0	0	42	14	21	0	44	7	0.38
0	2.0	3	0	0	0	1	1	0	0	1	0.0
0	16.0	6	0	0	27	3	3	0	21	3	0.47
0	16.0	6	0	0	18	2	2	0	21	2	0.54
0	20.5	11	2	0	12	0	3	0	31	2	0.53
0	32.23	11	0	0	644	48	201	6	306	48	0.42
0	2.0	3	0	0	9	0	9	0	0	9	0.0
0	20.0	7	0	0	18	3	9	0	30	3	0.37
0	16.0	7	0	6	12	3	9	0	12	3	0.43
0	6.38	9	2	0	10	7	6	0	2	8	0.17
0	22.92	6	0	0	120	12	12	44	25	12	0.45
0	0.0	1	0	0	0	0	0	0	22	13	0.54
0	3.0	3	1	0	1	0	1	0	19	1	0.51
0	21.0	9	0	0	14	2	10	0	12	2	0.5
0	30.0	10	0	0	46	4	8	0	19	4	0.43
0	19.33	7	0	0	18	3	9	0	30	3	0.36
0	29.57	10	0	0	85	7	14	0	25	7	0.4
0	25.0	7	0	0	112	8	32	0	38	8	0.46
0	1.8	3	0	0	0	0	3	0	8	5	0.57
0	14.5	6	0	0	29	6	24	0	33	6	0.49
0	13.5	7	0	0	11	2	4	0	17	2	0.71
0	18.2	7	0	0	57	10	27	0	67	10	0.37
0	1.0	2	0	0	0	0	3	0	5	3	0.83
0	0.0	1	0	0	0	0	0	0	3	5	0.15
0	19.86	7	0	0	41	14	20	0	23	7	0.26
0	2.0	2	10	10	0	0	0	0	99	10	0.47
0	6.22	9	2	0	10	8	8	0	2	9	0.17
0	19.7	14	0	0	42	15	11	15	139	10	0.4
0	20.0	7	0	0	60	10	30	0	63	10	0.35
0	17.14	7	0	0	39	7	18	0	40	7	0.33
0	1.0	2	2	0	0	0	0	0	28	2	0.5
0	14.6	5	0	0	15	0	6	11	71	5	0.39
0	9.62	9	0	0	94	0	48	0	82	68	0.73
0	1.0	2	0	0	0	0	2	0	3	2	0.75
0	13.83	7	0	0	28	6	20	0	32	6	0.45
0	10.5	10	0	0	8	0	1	0	2	2	0.4
0	13.5	5	0	0	12	0	5	8	95	4	0.43
0	2.0	2	1	1	0	0	0	0	14	1	0.32
0	2.0	2	4	4	0	0	0	0	92	4	0.4
0	1.0	2	0	0	0	0	2	0	4	2	0.57
0	17.3	14	0	0	30	15	10	14	39	10	0.44
0	16.86	7	0	0	38	7	17	0	47	7	0.39
0	21.5	9	0	0	14	2	10	0	15	2	0.37
0	16.0	6	0	0	24	5	18	0	34	5	0.46
0	18.0	7	0	0	17	3	8	0	28	3	0.37
0	25.67	10	0	0	85	8	16	0	32	9	0.48
0	14.4	6	0	0	24	5	19	0	34	5	0.46
0	13.4	5	0	0	15	0	6	10	149	5	0.39
0	4.35	6	0	0	154	65	100	0	89	279	0.44
0	19.5	6	0	0	8	2	2	4	22	2	0.61
0	7.0	4	3	0	2	0	0	2	7	1	0.1
0	5.45	5	1	0	192	85	100	0	52	285	0.5
0	16.4	5	0	0	15	0	5	12	52	5	0.39
0	28.5	10	0	0	41	4	8	0	23	4	0.48
0	2.0	3	0	0	0	15	15	0	0	15	0.0
0	16.17	7	0	0	29	6	23	0	46	6	0.53
0	5.0	4	0	0	8	0	8	0	6	8	0.75
0	39.0	11	0	0	98	7	14	0	22	7	0.37
0	14.0	6	0	0	26	6	24	0	30	6	0.49
0	17.4	7	0	0	57	10	27	0	54	10	0.37
0	20.9	7	0	0	60	10	33	0	63	10	0.37
0	13.5	7	0	0	22	4	8	0	29	4	0.67
0	12.33	5	0	0	84	12	36	0	66	12	0.54
0	17.0	5	0	0	15	0	6	13	141	5	0.39
0	19.6	7	0	0	59	10	29	0	62	10	0.37
0	12.6	6	0	0	23	5	16	0	30	5	0.47
0	4.31	6	0	0	159	57	100	0	89	262	0.4
0	19.33	7	0	0	18	3	9	0	29	3	0.34
0	17.43	7	0	0	40	7	19	0	35	7	0.3
0	17.57	7	0	0	40	7	19	0	38	7	0.38
0	21.88	14	0	0	40	9	10	15	158	8	0.41
0	13.0	5	0	0	15	0	5	10	58	5	0.35
0	16.86	7	0	0	38	7	17	0	48	7	0.39
0	15.0	12	0	0	10	2	0	0	5	2	0.26
0	29.31	11	0	0	613	48	183	1	328	48	0.41
0	16.0	6	0	0	30	6	24	0	32	6	0.39
0	13.33	6	0	0	26	6	23	0	39	6	0.44
0	14.0	6	0	0	29	6	24	0	28	6	0.43
0	6.83	9	2	0	10	5	4	0	2	6	0.17
0	8.33	8	0	0	7	1	2	0	14	3	0.82
0	19.0	5	0	0	15	0	5	15	54	5	0.48
0	15.0	6	0	0	29	6	22	0	37	6	0.41
0	0.0	1	0	0	0	0	0	0	42	16	0.5
0	18.57	7	0	0	41	7	20	0	42	7	0.34
0	18.2	7	0	0	58	10	28	0	58	10	0.36
0	2.0	2	11	11	0	0	0	0	93	11	0.49
0	0.0	1	0	0	0	0	0	0	50	6	0.56
0	14.5	6	0	0	26	6	24	0	27	6	0.4
0	4.33	6	1	0	153	57	100	0	87	258	0.43
0	17.0	7	8	0	16	4	16	8	24	4	0.48
0	5.0	4	0	0	6	0	6	0	8	6	0.62
0	16.0	6	0	0	30	6	24	0	15	6	0.33
0	20.25	9	0	0	28	4	20	0	28	4	0.41
0	14.0	6	0	0	25	6	24	0	29	6	0.52
0	8.33	8	0	0	14	2	4	0	12	6	0.52
0	18.8	7	0	0	29	5	14	0	42	5	0.38
0	0.0	1	0	0	0	0	0	0	44	8	0.59
0	2.0	3	0	0	0	2	2	0	0	2	0.0
0	2.0	3	0	0	0	0	12	0	13	12	0.57
0	19.71	7	0	0	42	7	21	0	38	7	0.29
0	4.37	6	0	0	154	61	100	0	107	269	0.46
0	16.0	6	0	0	27	3	3	0	18	3	0.45
0	1.0	2	0	0	0	0	3	0	7	3	0.78
0	4.39	6	0	0	153	66	100	0	98	275	0.47
0	17.0	6	0	0	25	5	20	0	29	5	0.45
0	10.0	5	0	0	18	3	3	0	21	3	0.54
0	32.44	11	0	0	627	48	185	9	325	48	0.41
0	2.0	2	5	5	0	0	0	0	111	5	0.4
0	0.0	1	0	0	0	0	0	0	13	3	0.36
0	15.0	7	0	0	6	1	2	0	15	1	0.65
0	18.0	7	0	0	57	10	27	0	49	10	0.33
0	30.0	8	0	0	272	17	34	0	45	17	0.4
0	18.25	8	10	8	14	1	2	10	10	4	0.09
0	2.0	2	0	0	0	0	3	0	4	3	1.0
0	4.38	6	9	0	1	0	9	1	49	8	0.33
0	30.0	8	0	0	240	15	30	0	44	15	0.44
0	1.0	2	0	0	0	0	11	0	16	13	0.73
0	3.0	4	0	0	0	9	0	0	0	9	0.0
0	13.83	6	0	0	27	6	20	0	46	6	0.53
0	0.0	1	0	0	0	0	0	0	23	4	0.45
0	18.0	7	0	0	15	6	6	0	12	3	0.25
0	14.6	6	0	0	25	5	20	0	32	5	0.46
0	0.0	9	0	0	12	1	2	0	8	0	0.53
0	15.83	7	0	0	28	6	23	0	42	6	0.54
0	14.0	7	0	0	35	7	14	0	35	7	0.35
0	9.69	9	0	0	98	0	52	0	81	72	0.69
0	14.5	6	0	0	30	6	24	0	32	6	0.42
0	15.5	12	0	0	10	2	1	0	5	2	0.26
0	27.7	11	0	0	89	8	16	0	41	10	0.53
0	13.5	6	0	0	9	2	7	0	19	2	0.58
0	18.4	7	0	0	58	10	28	0	58	10	0.37
0	18.4	7	0	0	57	10	27	0	41	10	0.32
0	12.0	7	0	0	15	3	3	3	24	3	0.47
0	19.0	11	1	0	17	0	4	0	34	3	0.45
0	17.0	6	0	0	20	4	16	0	13	4	0.27
0	18.0	9	0	0	7	1	5	0	11	1	0.5
0	2.0	2	7	7	0	0	0	0	108	7	0.43
0	14.83	6	0	0	28	6	20	0	30	6	0.42
0	2.0	2	5	5	0	0	0	0	35	5	0.47
0	2.0	3	0	0	0	0	7	0	4	7	0.4
0	0.0	1	0	0	0	0	0	0	45	5	0.53
0	0.0	1	0	0	0	0	0	0	1	5	0.06
0	6.83	9	2	0	10	5	5	0	2	6	0.17
0	4.32	6	0	0	156	58	100	0	90	264	0.41
0	5.0	3	0	0	20	0	0	0	14	4	0.38
0	15.0	6	0	0	14	3	12	0	27	3	0.47
0	13.83	6	0	0	29	6	23	0	32	6	0.53
0	2.0	2	8	8	0	0	0	0	78	8	0.5
0	0.0	1	0	0	0	0	0	0	32	5	0.51
0	9.81	9	0	0	80	0	42	0	63	58	0.7
0	0.0	1	0	0	0	0	0	0	27	5	0.68
0	2.0	2	7	7	0	0	0	0	92	7	0.4
0	19.4	7	0	0	59	10	29	0	40	10	0.26
0	15.83	6	0	0	29	6	23	0	22	6	0.51
0	3.0	3	1	0	1	0	1	0	21	1	0.5
0	14.0	7	0	0	24	4	8	0	22	4	0.71
0	8.0	5	0	0	35	7	7	0	35	7	0.5
0	17.71	7	0	0	40	7	19	0	53	7	0.38
0	0.0	1	0	0	0	0	0	0	37	2	0.51
0	1.0	2	0	0	0	0	33	0	9	33	0.21
0	17.8	7	0	0	56	10	26	0	51	10	0.32
0	18.8	5	0	0	15	0	6	15	86	5	0.41
0	18.0	7	0	0	41	7	20	0	42	7	0.37
0	1.0	2	0	0	0	0	32	0	3	32	0.08
0	4.45	6	0	0	153	67	100	0	69	268	0.39
0	20.5	9	0	0	27	4	20	0	27	4	0.4
0	30.0	8	0	0	272	17	34	0	49	17	0.54
0	30.33	10	0	0	35	3	6	0	17	3	0.5
0	18.86	7	0	0	41	7	20	0	36	7	0.3
0	24.2	11	0	0	83	8	16	0	28	10	0.44
0	20.0	7	0	0	42	7	21	0	57	7	0.4
0	17.0	7	0	0	55	10	25	0	50	10	0.32
0	29.95	8	0	0	304	19	38	0	58	19	0.6
0	14.83	6	0	0	28	6	20	0	38	6	0.47
0	15.0	6	0	0	28	6	24	0	29	6	0.42
0	12.08	5	0	0	84	12	36	0	51	12	0.45
0	2.0	3	0	0	0	0	10	0	11	10	0.69
0	18.57	7	0	0	41	7	20	0	50	7	0.36
0	12.0	7	0	0	30	6	6	6	31	6	0.53
0	0.0	1	0	0	0	0	0	0	4	1	0.5
0	15.8	7	0	0	54	10	24	0	55	10	0.37
0	21.0	9	0	0	14	2	10	0	15	2	0.48
0	14.83	6	0	0	29	6	23	0	22	6	0.38
0	14.5	6	0	0	27	6	24	0	36	6	0.43
0	19.2	7	0	0	59	10	29	0	56	10	0.35
0	18.6	7	0	0	58	10	28	0	67	10	0.39
0	3.27	5	0	0	0	0	49	0	15	55	0.18
0	13.83	6	0	0	28	6	23	0	34	6	0.44
0	12.0	7	0	0	15	3	3	3	18	3	0.37
0	14.2	6	0	0	24	5	18	0	30	5	0.45
0	16.25	5	0	0	12	0	5	9	87	4	0.4
0	2.0	3	0	0	0	0	9	0	11	9	0.73
0	18.57	7	0	0	41	7	20	0	52	7	0.39
0	15.0	6	0	0	29	6	24	0	37	6	0.46
0	16.33	7	0	0	29	6	23	0	32	6	0.43
0	9.0	4	1	0	3	0	1	2	22	1	0.5
0	6.0	3	0	0	0	0	8	0	6	2	0.55
0	2.0	2	0	0	0	0	0	0	2	2	0.33
0	8.33	8	0	0	70	10	20	0	31	30	0.45
0	1.0	2	0	0	0	0	1	0	7	2	0.64
0	9.77	9	0	0	98	0	54	0	77	73	0.68
0	16.29	7	0	0	38	7	17	0	31	7	0.26
0	17.67	7	0	0	30	6	25	0	34	6	0.38
0	17.2	7	0	0	56	10	26	0	49	10	0.35
0	18.2	7	0	0	58	10	28	0	62	10	0.38
0	21.75	9	0	0	28	4	20	0	20	4	0.32
0	4.41	6	1	0	163	61	100	0	113	286	0.42
0	20.5	7	0	0	59	10	32	0	59	10	0.36
0	0.0	1	0	0	0	0	0	0	12	7	0.27
0	8.0	8	0	0	3	0	0	0	3	2	0.6
0	13.5	11	0	0	8	0	1	0	9	2	0.36
0	5.6	3	0	0	8	0	0	10	0	5	0.0
0	30.0	8	0	0	224	14	28	0	39	14	0.58
0	13.5	7	0	0	11	2	4	0	14	2	0.56
0	27.85	11	0	0	561	48	149	4	289	48	0.39
0	20.71	7	0	0	42	14	21	0	49	7	0.38
0	4.0	6	10	0	1	0	9	1	51	9	0.34
0	1.0	2	0	0	0	0	0	0	19	5	0.37
0	14.5	6	0	0	27	6	24	0	32	6	0.46
0	16.6	5	0	0	15	0	5	13	56	5	0.43
0	15.17	6	0	0	29	6	22	0	31	6	0.47
0	9.73	9	0	0	83	0	43	0	72	60	0.69
0	1.0	2	0	0	0	0	24	0	3	24	0.11
0	1.44	3	0	0	0	0	4	0	8	9	0.73
0	17.43	7	0	0	38	14	17	0	43	7	0.38
0	17.0	7	14	0	28	7	28	14	29	7	0.46
0	4.78	6	0	0	0	0	41	0	12	46	0.16
0	13.0	6	0	0	27	6	21	0	36	6	0.47
0	19.2	5	0	0	17	0	5	14	62	5	0.35
0	11.5	10	0	0	8	2	1	0	0	2	0.0
0	17.0	7	0	0	31	6	25	0	29	6	0.43
0	19.14	7	0	0	41	7	20	0	49	7	0.36
0	20.0	9	0	0	14	2	10	0	23	2	0.44
0	16.5	5	0	0	12	0	5	10	90	4	0.41
0	6.67	6	10	0	1	0	15	2	47	9	0.34
0	13.83	6	0	0	29	6	23	0	37	6	0.45
0	15.4	6	0	0	24	5	18	0	35	5	0.47
0	20.5	11	1	0	12	0	3	0	35	2	0.57
0	15.5	6	0	0	30	6	24	0	39	6	0.49
0	2.0	3	0	0	0	0	9	9	9	9	0.82
0	30.0	8	0	0	256	16	32	0	53	16	0.53
0	17.5	7	0	0	22	4	10	0	30	4	0.32
0	18.29	7	0	0	40	7	20	0	52	7	0.39
0	30.0	8	0	0	272	17	34	0	44	17	0.48
0	5.8	5	0	0	10	0	0	0	15	5	0.44
0	18.4	7	0	0	57	10	29	0	55	10	0.33
0	17.17	6	0	0	32	6	25	0	38	6	0.4
0	8.33	8	0	0	63	9	18	0	25	27	0.36
0	32.17	11	0	0	68	6	12	0	40	6	0.61
0	14.6	5	0	0	15	0	9	10	191	5	0.41
0	26.0	11	0	0	33	3	12	0	32	3	0.52
0	4.74	6	0	0	169	75	100	0	73	276	0.42
0	2.25	3	0	1	0	4	4	0	2	4	0.67
0	4.0	4	0	0	4	4	4	4	8	4	1.0
0	7.38	8	0	0	8	0	1	0	7	8	0.64
0	16.5	6	0	0	29	6	24	0	27	6	0.55
0	19.0	9	0	0	6	1	5	0	14	1	0.45
0	18.86	7	0	0	40	14	19	0	36	7	0.26
0	9.53	9	0	0	90	0	44	0	78	64	0.72
0	18.0	7	0	0	40	7	19	0	54	7	0.39
0	5.0	4	0	0	7	0	7	0	3	7	0.33
0	20.0	7	0	0	60	10	30	0	68	10	0.4
0	14.17	6	0	0	28	6	22	0	44	6	0.51
0	18.8	7	0	0	58	10	28	0	52	10	0.34
0	13.75	7	0	0	23	4	8	0	27	4	0.69
0	15.5	6	0	0	29	6	24	0	22	6	0.42
