relevant	depth	number_bold	number_br	number_div	number_img	number_li	number_links	number_p	number_relevants	number_td	number_th	number_tr	relevants_ratio
1	8	0	0	0	0	1	8	0	13	14	0	7	0.21
1	6	0	3	1	0	0	4	0	39	7	7	7	0.45
0	5	0	0	0	0	13	0	0	40	12	12	12	0.51
0	3	24	0	0	0	0	0	0	29	48	1	25	0.29
1	6	0	1	1	0	0	1	0	28	8	8	8	0.37
1	4	0	2	0	0	0	0	0	123	64	84	84	0.54
0	7	0	0	13	6	0	19	0	74	98	21	18	0.51
0	6	2	0	3	0	0	2	0	36	2	1	3	0.43
0	3	1	4	0	0	0	0	0	5	2	1	2	0.23
1	6	0	1	1	0	0	2	0	23	4	4	4	0.35
0	11	0	0	0	3	0	0	0	16	6	0	4	0.34
1	4	0	0	0	0	9	0	0	89	48	48	48	0.56
0	10	1	0	5	3	0	0	0	16	4	0	2	0.44
0	8	4	0	2	0	2	3	2	28	1	0	1	0.3
1	1	0	11	0	0	10	0	0	22	0	0	0	0.55
1	3	0	0	0	0	0	0	0	85	52	0	26	0.57
0	6	0	0	12	0	0	0	0	18	2	0	1	0.11
1	3	0	0	0	0	0	0	0	67	22	0	6	0.62
1	3	0	0	0	0	0	0	0	46	30	0	15	0.65
0	7	1	0	12	0	0	2	0	28	5	5	2	0.45
1	6	2	0	1	0	0	2	0	42	16	0	4	0.51
1	6	3	0	2	0	0	1	0	39	2	2	2	0.46
1	10	0	2	1	0	0	3	0	33	6	6	6	0.36
1	4	15	0	109	0	109	76	0	164	0	0	0	0.42
1	6	0	3	1	0	0	4	0	33	7	7	7	0.4
0	6	0	3	6	3	0	0	6	89	3	3	2	0.46
0	6	2	0	3	0	0	2	0	24	2	1	3	0.46
0	7	1	0	13	0	0	2	0	29	5	5	2	0.45
1	4	0	0	0	0	0	0	0	173	282	0	141	0.41
1	6	0	1	1	0	0	1	0	29	8	8	8	0.38
1	3	0	0	0	0	0	0	0	60	40	0	20	0.62
1	6	0	2	1	0	0	6	0	28	4	4	4	0.41
1	4	0	0	0	0	0	1	0	30	69	0	35	0.15
1	6	2	0	1	0	0	2	0	41	18	0	5	0.48
1	6	0	1	1	0	0	2	0	24	5	5	5	0.38
0	4	0	4	0	0	0	0	0	11	4	0	2	0.34
0	3	13	0	0	0	0	0	0	14	26	1	14	0.16
1	4	0	0	11	0	0	0	0	26	11	11	11	0.63
1	10	0	3	1	0	0	6	0	34	8	8	8	0.35
0	11	11	1	3	0	6	9	2	52	1	0	1	0.35
0	4	2	0	0	0	0	0	20	11	12	4	4	0.39
1	6	2	0	1	0	0	2	0	110	44	0	11	0.59
1	3	0	0	0	0	0	0	0	62	73	0	37	0.15
1	6	0	2	1	0	0	3	0	28	7	7	7	0.38
0	7	0	0	11	5	0	18	0	91	107	25	23	0.57
0	6	1	2	0	1	0	0	0	4	1	0	1	0.36
0	11	0	0	5	1	0	2	0	65	7	0	2	0.52
0	7	0	0	13	6	0	19	0	94	128	26	23	0.56
0	6	0	0	8	4	0	0	8	70	4	4	2	0.39
0	3	0	0	0	0	0	0	0	3	0	5	1	0.75
1	6	0	3	1	0	0	5	0	38	8	8	8	0.4
0	7	3	6	0	3	0	4	0	9	3	0	3	0.45
1	6	1	0	0	0	0	0	0	12	6	0	3	0.35
1	10	0	3	1	0	0	7	0	46	9	9	9	0.41
1	10	0	2	1	0	0	7	0	31	4	4	4	0.36
1	4	7	0	0	0	0	0	0	42	48	48	48	0.28
0	7	2	0	16	0	0	3	0	25	8	4	3	0.41
1	4	0	0	0	0	0	0	0	70	49	61	61	0.5
0	4	3	3	1	0	0	2	0	14	5	0	4	0.36
1	3	0	0	0	0	0	0	0	70	76	0	38	0.66
0	6	0	0	12	5	0	18	0	65	67	17	15	0.55
1	4	0	0	11	0	0	0	0	36	11	11	11	0.63
0	6	0	0	13	6	0	21	0	107	116	24	21	0.47
1	4	0	9	0	0	0	0	0	109	60	83	83	0.5
1	3	0	0	0	0	0	0	0	20	36	0	18	0.32
1	4	0	2	0	0	0	0	0	82	20	30	30	0.52
1	6	2	0	1	0	0	2	0	44	24	0	6	0.48
1	4	0	0	10	0	0	0	0	45	10	10	10	0.53
1	3	0	0	0	0	0	0	0	85	74	0	37	0.58
0	7	0	0	13	6	0	19	0	78	86	19	16	0.47
0	6	0	0	12	0	0	0	0	11	2	0	1	0.2
1	10	10	0	3	0	8	9	1	50	1	0	1	0.34
0	6	0	0	13	6	0	22	0	71	80	18	15	0.51
1	3	0	0	0	0	0	0	0	39	67	0	34	0.17
0	7	1	0	12	0	0	2	0	29	5	5	2	0.45
0	6	0	0	10	0	0	0	0	16	2	0	1	0.07
0	7	0	0	13	6	0	16	0	79	86	19	16	0.47
1	2	0	11	0	0	10	0	0	37	0	0	0	0.64
1	6	0	3	1	0	0	7	0	29	4	4	4	0.42
1	6	0	1	1	0	0	2	0	27	5	5	5	0.4
0	3	3	0	0	0	0	0	0	7	6	1	4	0.15
1	3	0	0	0	0	0	0	0	10	2	0	1	0.71
0	7	0	0	7	0	0	0	0	12	3	0	1	0.41
0	6	0	0	13	6	0	21	0	73	80	18	15	0.51
1	4	0	0	11	0	0	0	0	33	11	11	11	0.62
1	4	0	0	0	0	0	1	0	39	75	0	38	0.15
1	4	0	0	0	0	0	1	0	44	71	0	36	0.22
1	6	1	0	0	0	0	0	0	5	2	0	1	0.83
0	3	0	0	0	0	0	0	0	3	1	1	1	0.75
1	6	0	1	1	0	0	1	0	24	6	6	6	0.37
1	6	2	0	1	0	0	2	0	56	24	0	6	0.5
1	6	0	4	1	0	0	8	0	36	8	8	8	0.41
1	6	0	3	1	0	0	4	0	27	4	4	4	0.39
0	6	0	0	10	0	0	0	0	11	2	0	1	0.13
1	10	0	3	1	0	0	10	0	30	4	4	4	0.34
0	11	6	0	2	0	4	6	2	41	1	0	1	0.33
1	4	0	0	0	0	0	1	0	54	69	0	35	0.22
0	4	0	0	0	0	0	0	0	4	4	0	2	0.36
1	10	0	4	1	0	0	9	0	45	9	9	9	0.39
1	6	0	3	1	0	0	5	0	36	8	8	8	0.39
0	14	1	0	5	5	0	0	0	22	7	0	5	0.53
1	6	0	1	1	0	0	1	0	22	6	6	6	0.35
0	5	0	0	0	0	8	0	0	28	12	12	12	0.47
0	6	2	0	3	0	0	2	0	67	2	1	3	0.43
1	6	0	3	1	0	0	5	0	39	8	8	8	0.43
0	3	3	1	0	0	0	0	0	6	6	1	4	0.21
1	4	0	0	9	0	0	0	0	25	9	9	9	0.59
0	6	0	0	14	6	0	22	0	64	80	18	15	0.52
0	3	0	0	0	0	0	0	0	7	3	3	3	0.53
0	5	0	4	1	2	0	0	0	27	3	0	1	0.38
1	4	0	0	0	0	0	1	0	42	75	0	38	0.18
0	11	11	1	2	0	9	8	2	46	1	0	1	0.31
0	4	2	0	0	0	0	0	32	20	24	4	7	0.45
0	7	0	0	13	6	0	19	0	103	128	26	23	0.48
1	10	0	4	1	0	0	11	0	41	8	8	8	0.38
1	6	0	1	1	0	0	1	0	26	7	7	7	0.37
1	4	0	0	0	0	4	0	0	99	53	53	53	0.59
0	4	2	0	0	0	0	0	24	10	16	4	5	0.34
0	3	9	0	0	0	0	0	0	12	18	1	10	0.23
0	3	7	0	0	0	0	0	0	4	14	1	8	0.1
0	3	2	0	0	0	0	0	0	2	4	1	3	0.22
1	10	0	4	1	0	0	10	0	45	8	8	8	0.4
1	3	0	0	0	0	0	0	0	58	73	0	37	0.14
0	4	0	0	0	0	0	0	0	5	5	5	5	0.41
0	5	2	3	0	1	0	0	2	54	2	0	2	0.41
0	5	0	0	0	0	6	0	0	33	12	12	12	0.46
0	3	0	0	0	0	0	0	0	18	12	12	12	0.41
0	5	0	0	0	0	6	0	0	29	4	2	3	0.38
1	10	0	3	1	0	0	8	0	46	9	9	9	0.4
1	6	0	1	1	0	0	2	0	30	5	5	5	0.44
1	10	0	3	1	0	0	5	0	46	9	9	9	0.4
1	4	0	0	7	0	0	0	0	24	7	7	7	0.85
0	5	1	1	0	0	0	0	1	42	1	0	1	0.51
1	6	0	3	1	0	0	6	0	35	5	5	5	0.43
0	7	0	0	13	6	0	21	0	101	128	26	23	0.54
0	5	0	0	8	4	0	0	8	18	4	4	2	0.22
1	2	0	0	0	0	0	0	0	28	40	0	20	0.26
0	7	0	0	12	4	0	8	22	61	4	4	2	0.37
1	6	0	3	1	0	0	4	0	29	5	5	5	0.4
0	7	1	0	12	0	0	2	0	26	5	5	2	0.42
0	10	1	0	5	3	0	0	0	6	4	0	2	0.27
1	3	0	0	0	0	0	0	0	39	28	0	8	0.69
1	6	2	0	1	0	0	2	0	43	18	0	5	0.46
1	6	0	3	1	0	0	10	0	34	5	5	5	0.44
1	4	0	8	0	0	0	0	0	118	68	90	90	0.48
0	7	0	0	9	4	0	12	0	80	86	24	23	0.54
0	4	4	0	0	0	0	0	0	14	4	4	4	0.31
1	3	0	0	0	0	0	0	0	32	30	0	8	0.71
1	6	0	3	1	0	0	6	0	38	9	9	9	0.4
1	6	0	3	1	0	0	5	0	34	6	6	6	0.43
1	6	0	2	1	0	0	5	0	33	7	7	7	0.42
1	10	0	3	1	0	0	7	0	45	9	9	9	0.39
0	7	0	0	13	6	0	19	0	71	86	19	16	0.5
0	7	1	0	0	1	0	0	0	7	2	0	2	0.38
0	6	1	1	0	0	0	1	0	4	1	0	1	0.44
1	10	0	4	1	0	0	9	0	49	10	10	10	0.41
0	5	1	0	0	0	0	0	1	32	1	0	1	0.42
0	5	0	0	0	0	5	0	0	27	12	12	12	0.45
0	7	0	0	13	6	0	23	0	84	128	26	23	0.51
0	6	0	0	13	6	0	21	0	87	116	24	21	0.54
1	6	0	1	1	0	0	1	0	21	5	5	5	0.35
1	6	0	3	1	0	0	5	0	42	9	9	9	0.43
1	10	0	3	1	0	0	5	0	32	5	5	5	0.35
1	4	0	0	0	0	10	0	0	96	51	51	51	0.55
1	6	0	1	1	0	0	2	0	27	6	6	6	0.4
1	10	0	3	1	0	0	7	0	38	8	8	8	0.38
1	10	0	3	1	0	0	11	0	35	5	5	5	0.38
1	10	0	3	1	0	0	6	0	49	9	9	9	0.41
0	6	2	0	3	0	0	2	0	33	2	1	3	0.42
1	6	0	2	1	0	0	5	0	29	6	6	6	0.41
1	2	0	0	0	0	0	0	0	28	42	0	21	0.25
0	14	1	0	5	5	0	0	0	13	7	0	5	0.61
0	3	15	0	0	0	0	0	0	20	30	1	16	0.16
0	7	0	0	13	6	0	22	0	72	86	19	16	0.5
1	6	0	2	1	0	0	7	0	35	7	7	7	0.44
0	3	4	0	0	0	0	0	0	18	8	1	5	0.21
0	3	1	2	0	0	0	0	0	3	2	1	2	0.33
1	6	0	1	1	0	0	1	0	21	4	4	4	0.36
0	3	23	0	0	0	0	0	0	40	46	1	24	0.32
1	4	0	0	0	0	0	0	0	49	16	25	25	0.51
1	10	0	5	1	0	0	14	0	53	9	9	9	0.43
0	5	0	0	10	0	0	15	0	5	15	0	5	0.41
0	7	0	0	13	6	0	22	0	92	128	26	23	0.57
0	3	1	0	0	0	0	0	0	6	2	1	2	0.37
0	23	15	77	0	34	0	0	10	215	73	0	52	0.4
0	3	0	0	0	0	0	0	0	20	16	16	16	0.37
0	5	0	0	12	1	0	1	0	13	12	3	5	0.43
1	6	0	2	1	0	0	4	0	24	4	4	4	0.36
0	5	1	1	1	1	0	0	1	20	2	0	1	0.31
1	5	0	0	0	0	0	0	0	1	2	0	1	0.25
0	14	1	0	5	5	0	0	0	16	7	0	5	0.44
0	7	0	0	13	6	0	21	0	78	86	19	16	0.52
0	7	0	0	13	6	0	23	0	91	128	26	23	0.56
0	7	0	0	9	4	0	14	0	73	82	23	22	0.6
1	10	0	3	1	0	0	10	0	44	9	9	9	0.39
0	5	0	0	0	0	7	0	0	31	12	12	12	0.55
1	4	0	0	10	0	0	0	0	62	10	10	10	0.47
0	4	2	0	0	0	0	0	32	19	24	4	7	0.44
1	4	0	0	10	0	0	0	0	26	10	10	10	0.61
0	7	0	0	9	4	0	15	0	75	82	23	22	0.61
0	7	1	0	0	1	0	0	0	11	2	0	2	0.52
0	6	0	0	0	0	5	0	0	27	12	12	12	0.44
0	4	0	2	0	0	0	1	0	2	1	0	1	0.07
0	7	0	0	13	6	0	21	0	90	128	26	23	0.5
0	8	0	0	7	0	0	2	0	8	4	0	1	0.33
0	11	13	0	2	0	12	16	2	55	1	0	1	0.34
0	6	0	0	10	0	0	9	0	3	15	0	5	0.27
0	12	0	6	0	3	0	0	0	23	4	0	3	0.45
0	7	0	0	7	0	0	0	0	14	3	0	1	0.48
0	5	0	0	10	0	0	1	0	17	4	4	2	0.34
0	7	0	0	9	4	0	13	0	94	82	23	22	0.64
0	3	22	0	0	0	0	0	0	36	44	1	23	0.3
0	7	0	0	13	6	0	21	0	100	128	26	23	0.53
0	7	0	0	13	6	0	19	0	79	128	26	23	0.54
0	5	0	0	19	0	0	1	0	22	10	5	3	0.41
1	6	0	3	1	0	0	6	0	39	8	8	8	0.42
1	6	2	0	1	0	0	2	0	40	16	0	4	0.48
1	4	0	0	0	0	0	0	0	50	17	28	28	0.53
0	3	24	0	0	0	0	0	0	35	48	1	25	0.29
0	5	0	0	0	0	4	0	0	28	12	12	12	0.45
1	3	0	0	0	0	0	0	0	69	64	0	32	0.66
1	3	0	0	0	0	0	0	0	49	36	0	18	0.71
0	4	4	12	0	1	0	0	0	31	2	0	1	0.46
1	3	0	0	0	0	0	0	0	31	53	0	27	0.21
0	6	0	0	13	6	0	21	0	113	116	24	21	0.54
0	7	0	0	14	6	0	23	0	77	86	19	16	0.53
0	11	10	0	2	0	9	15	2	47	1	0	1	0.33
0	15	1	0	6	5	0	0	0	19	7	0	5	0.4
0	6	0	0	13	6	0	23	0	73	80	18	15	0.52
1	4	0	0	11	0	0	0	0	27	11	11	11	0.61
1	10	0	2	1	0	0	5	0	40	9	9	9	0.37
1	6	2	0	1	0	0	2	0	43	20	0	5	0.49
1	6	0	2	1	0	0	6	0	34	6	6	6	0.44
1	4	0	0	8	0	0	0	0	26	8	8	8	0.65
0	6	0	0	14	6	0	22	0	112	116	24	21	0.53
0	7	1	0	10	0	0	2	0	27	4	4	2	0.43
1	6	3	0	2	0	0	1	0	30	2	2	2	0.44
1	4	0	0	11	0	0	0	0	32	11	11	11	0.65
0	6	0	0	10	0	0	9	0	2	15	0	5	0.18
1	3	0	0	0	0	0	0	0	158	108	0	54	0.37
0	7	1	0	13	0	0	2	0	32	5	5	2	0.47
0	15	1	0	6	5	0	0	0	17	7	0	5	0.51
1	3	0	0	0	0	0	0	0	48	48	0	24	0.59
0	7	1	0	0	1	0	0	0	13	2	0	2	0.41
0	6	0	0	13	6	0	23	0	110	116	24	21	0.52
1	3	0	0	0	0	0	0	0	25	22	0	6	0.69
0	7	0	0	13	6	0	23	0	92	128	26	23	0.55
0	7	0	0	13	6	0	22	0	102	128	26	23	0.57
0	5	0	5	0	1	0	0	0	34	2	0	1	0.41
0	6	0	3	9	3	0	6	12	69	3	3	2	0.44
1	3	0	0	0	0	0	0	0	24	38	0	19	0.27
0	5	0	0	10	0	0	12	0	3	15	0	5	0.27
1	6	0	1	1	0	0	1	0	18	3	3	3	0.32
0	5	0	3	6	3	0	0	6	44	3	3	2	0.4
1	6	2	0	1	0	0	2	0	38	14	0	4	0.48
0	4	0	0	0	5	0	10	0	15	42	6	8	0.42
1	10	0	2	1	0	0	8	0	41	8	8	8	0.38
1	4	0	0	10	0	0	0	0	61	10	10	10	0.58
1	3	0	0	0	0	0	0	0	156	104	0	52	0.4
1	4	0	0	5	0	0	0	0	7	5	5	5	0.46
1	3	0	0	0	0	0	0	0	145	538	0	269	0.35
1	6	2	0	1	0	0	2	0	45	22	0	6	0.49
1	10	0	3	1	0	0	5	0	38	7	7	7	0.37
1	4	7	0	0	0	0	0	0	45	52	52	52	0.26
1	6	0	2	1	0	0	4	0	25	4	4	4	0.38
0	7	0	0	13	6	0	19	0	89	128	26	23	0.53
0	6	0	0	13	6	0	21	0	68	152	30	27	0.31
0	4	0	0	0	1	0	2	0	5	2	0	1	0.83
0	7	0	0	13	6	0	18	0	76	86	19	16	0.46
0	5	0	0	10	0	0	9	0	3	15	0	5	0.27
0	14	1	0	5	5	0	0	0	15	7	0	5	0.39
0	7	0	0	9	4	0	13	0	96	86	24	23	0.53
0	6	0	3	9	3	0	6	6	42	3	3	2	0.52
0	3	0	0	0	0	0	0	0	8	6	2	4	0.33
0	5	0	0	8	4	0	0	8	32	4	4	2	0.16
1	6	0	3	1	0	0	4	0	36	7	7	7	0.42
1	10	0	3	1	0	0	5	0	35	7	7	7	0.36
0	7	0	0	14	6	0	22	0	102	128	26	23	0.55
0	6	0	3	6	3	0	0	6	54	3	3	2	0.44
0	7	0	0	13	6	0	20	0	86	128	26	23	0.55
0	7	0	0	13	6	0	21	0	96	128	26	23	0.57
1	8	0	0	0	0	1	8	0	20	10	0	5	0.58
0	7	0	0	11	5	0	17	0	82	107	25	23	0.52
1	10	0	2	1	0	0	7	0	35	7	7	7	0.36
0	19	7	1	31	30	0	0	0	75	48	0	32	0.41
0	5	0	0	3	1	0	1	0	10	3	3	2	0.52
0	5	0	3	6	3	0	0	6	56	3	3	2	0.42
1	10	0	3	1	0	0	5	0	40	8	8	8	0.38
0	7	0	0	13	6	0	20	0	76	86	19	16	0.52
1	3	0	0	0	0	0	0	0	81	52	0	26	0.65
0	3	21	0	0	0	0	0	0	38	42	1	22	0.35
1	6	0	1	1	0	0	1	0	30	8	8	8	0.38
1	6	0	2	1	0	0	6	0	29	4	4	4	0.42
0	6	0	3	6	3	0	0	6	61	3	3	2	0.45
1	6	0	3	1	0	0	4	0	33	5	5	5	0.42
0	5	0	0	10	0	0	9	0	2	15	0	5	0.18
0	11	9	1	2	0	6	9	2	51	1	0	1	0.36
1	4	0	0	0	0	0	0	0	30	28	28	28	0.26
1	2	0	0	0	0	0	0	0	24	30	0	15	0.26
0	3	6	0	0	0	0	0	0	7	12	1	7	0.1
0	6	0	3	9	3	0	6	12	70	3	3	2	0.5
0	6	4	3	0	1	26	0	5	104	2	0	1	0.44
0	7	0	0	3	1	0	1	0	9	2	2	2	0.52
0	5	4	4	0	4	0	4	0	50	8	0	2	0.46
1	6	0	3	1	0	0	4	0	39	8	8	8	0.45
1	6	0	2	1	0	0	6	0	37	8	8	8	0.42
0	7	0	0	14	6	0	23	0	101	128	26	23	0.56
1	10	0	3	1	0	0	6	0	46	7	7	7	0.42
0	5	1	0	0	0	0	1	0	4	1	0	1	0.66
0	6	43	132	0	0	0	0	0	244	5	0	1	0.38
1	1	0	10	0	0	9	0	0	20	0	0	0	0.39
1	3	0	0	0	0	0	0	0	56	58	0	29	0.67
1	4	0	0	0	0	0	1	0	37	67	0	34	0.16
1	6	2	0	1	0	0	2	0	50	16	0	4	0.5
0	5	1	0	0	0	0	0	1	28	1	0	1	0.43
0	10	1	1	5	3	0	0	0	14	4	0	2	0.37
0	5	0	0	0	0	0	0	5	35	1	0	1	0.36
0	7	0	0	13	6	0	19	0	82	86	19	16	0.47
0	3	7	0	0	0	0	0	0	13	14	1	8	0.22
1	3	0	0	0	0	0	0	0	75	44	0	22	0.59
1	2	0	0	0	0	0	0	0	26	38	0	19	0.27
1	4	0	0	9	0	0	0	0	18	9	9	9	0.47
0	3	4	8	0	0	0	0	0	9	8	1	5	0.25
1	6	0	3	1	0	0	4	0	37	7	7	7	0.43
1	3	0	0	0	0	0	0	0	42	24	0	7	0.68
0	6	0	3	9	3	0	6	12	75	3	3	2	0.48
0	5	0	0	0	0	7	8	0	22	3	0	1	0.59
1	10	0	3	1	0	0	6	0	45	9	9	9	0.4
1	4	0	0	17	0	0	0	0	43	17	17	17	0.63
1	8	0	0	0	0	1	8	0	18	10	0	5	0.54
0	6	0	0	13	6	0	22	0	59	80	18	15	0.58
0	11	14	1	2	0	12	14	2	58	1	0	1	0.34
0	7	0	0	13	6	0	20	0	92	128	26	23	0.52
1	6	0	3	1	0	0	4	0	34	8	8	8	0.39
0	5	2	2	1	15	0	12	2	6	43	6	13	0.18
0	4	0	10	0	1	0	0	0	45	2	0	1	0.43
1	6	2	0	1	0	0	2	0	49	26	0	7	0.5
1	10	0	3	1	0	0	5	0	42	8	8	8	0.38
0	7	0	0	14	6	0	23	0	102	128	26	23	0.58
1	10	0	3	1	0	0	6	0	45	8	8	8	0.4
1	10	0	2	1	0	0	7	0	41	8	8	8	0.38
1	10	0	4	1	0	0	7	0	42	9	9	9	0.38
1	10	0	3	1	0	0	5	0	36	7	7	7	0.37
1	6	2	0	1	0	0	2	0	52	26	0	7	0.52
1	10	0	3	1	0	0	6	0	42	8	8	8	0.38
0	7	0	0	13	6	0	18	0	90	128	26	23	0.54
1	3	0	0	0	0	0	0	0	32	22	0	11	0.59
1	6	0	1	1	0	0	1	0	31	8	8	8	0.39
1	4	0	0	10	0	0	0	0	31	10	10	10	0.58
0	3	4	0	0	0	0	0	0	6	8	1	5	0.17
1	10	13	0	3	0	10	12	1	61	1	0	1	0.38
1	3	0	0	0	0	0	0	0	20	38	0	19	0.29
1	3	0	0	0	0	0	0	0	32	22	0	6	0.72
1	6	2	0	1	0	0	2	0	29	3	0	1	0.45
1	3	0	0	0	0	56	0	0	79	0	0	0	0.56
1	4	0	0	7	0	0	0	0	27	7	7	7	0.67
0	15	0	0	0	5	0	0	0	16	9	0	7	0.34
0	11	0	0	0	0	7	7	0	5	5	0	3	0.11
0	7	0	0	9	4	0	12	0	60	58	17	16	0.53
0	11	0	0	0	3	0	0	1	27	6	0	4	0.42
1	3	0	0	0	0	0	0	0	28	28	0	8	0.62
0	6	2	0	3	0	0	2	0	104	2	1	3	0.41
1	3	0	0	0	0	0	0	0	7	8	0	2	0.53
1	5	0	0	0	0	0	0	0	12	6	0	3	0.36
0	7	0	0	11	5	0	18	0	74	72	18	16	0.51
0	6	2	0	3	0	0	2	0	31	2	1	3	0.44
1	5	1	0	0	0	0	1	0	7	2	0	1	0.43
0	7	0	3	0	1	0	0	1	16	3	0	3	0.38
1	6	1	0	0	0	0	0	0	3	2	0	1	0.42
1	6	0	3	1	0	0	4	0	30	5	5	5	0.41
0	7	1	0	12	0	0	2	0	30	5	5	2	0.46
1	10	0	2	1	0	0	4	0	32	7	7	7	0.34
1	6	0	2	1	0	0	5	0	37	8	8	8	0.41
0	7	0	0	13	6	0	18	0	93	128	26	23	0.54
1	6	0	1	1	0	0	1	0	25	5	5	5	0.39
1	3	0	0	0	0	0	0	0	50	40	0	20	0.6
1	6	0	3	1	0	0	5	0	32	7	7	7	0.39
1	6	0	3	1	0	0	5	0	40	8	8	8	0.43
1	4	0	0	11	0	0	0	0	78	11	11	11	0.58
0	6	0	0	13	6	0	23	0	109	116	24	21	0.52
0	7	0	0	13	6	0	21	0	87	128	26	23	0.5
0	3	20	0	0	0	0	0	0	34	40	1	21	0.35
0	7	0	0	13	6	0	18	0	95	128	26	23	0.55
1	6	0	1	1	0	0	1	0	32	9	9	9	0.41
0	3	4	0	0	0	0	0	0	15	8	1	5	0.21
1	6	0	1	1	0	0	1	0	27	5	5	5	0.4
0	5	0	0	0	0	7	7	0	5	3	0	1	0.11
1	6	0	1	1	0	0	1	0	29	7	7	7	0.37
0	4	6	0	0	0	0	0	0	32	28	0	7	0.47
0	11	8	1	2	0	6	7	2	36	1	0	1	0.31
0	7	0	1	0	2	0	0	1	24	3	0	3	0.51
1	6	3	0	2	0	0	1	0	25	2	2	2	0.45
1	4	0	0	7	0	0	0	0	26	7	7	7	0.65
0	5	0	0	0	0	6	0	0	32	12	12	12	0.45
1	6	0	2	1	0	0	5	0	38	9	9	9	0.42
1	10	0	3	1	0	0	6	0	40	9	9	9	0.37
0	7	0	0	13	6	0	22	0	83	128	26	23	0.54
1	4	0	0	10	0	0	0	0	36	10	10	10	0.61
1	10	12	0	3	0	9	9	1	59	1	0	1	0.37
0	3	3	0	0	0	0	0	0	4	6	1	4	0.22
1	10	0	3	1	0	0	6	0	46	9	9	9	0.38
1	4	0	0	8	0	0	0	0	15	8	8	8	0.48
1	3	0	0	0	0	0	0	0	44	73	0	37	0.17
0	3	10	0	0	0	0	0	0	19	20	1	11	0.31
1	6	0	1	1	0	0	2	0	25	5	5	5	0.39
0	5	0	6	0	1	0	0	0	26	2	0	1	0.47
